Time,Open,High,Low,Close,Volume,EMA9,EMA21,EMA220
2013-01-02,15:52:00,4472.25,4472.75,4472.25,4472.75,45,4473.02591384603,4473.03171067664,4461.16402150908
2013-01-02,15:53:00,4473,4473.25,4472.75,4472.75,4,4472.97073107682,4473.00610061513,4461.26887199316
2013-01-02,15:54:00,4473,4473,4472.75,4472.75,8,4472.92658486146,4472.98281874103,4461.37277360408
2013-01-02,15:55:00,4473,4473,4473,4473,4,4472.94126788917,4472.98438067366,4461.47799737237
2013-01-02,15:56:00,4473.25,4474,4473.25,4474,12,4473.15301431133,4473.07670970333,4461.59131866312
2013-01-02,15:57:00,4473.75,4473.75,4473.25,4473.25,2,4473.17241144907,4473.09246336666,4461.69682709151
2013-01-02,15:58:00,4473.25,4473.5,4473.25,4473.5,5,4473.23792915925,4473.12951215151,4461.80364313593
2013-01-02,15:59:00,4473.5,4473.5,4473.25,4473.25,5,4473.2403433274,4473.14046559228,4461.90723007588
2013-01-02,16:00:00,4473.75,4474,4473.75,4474,2,4473.39227466192,4473.21860508389,4462.01666690777
2013-01-02,17:01:00,4471.5,4472.75,4471.5,4471.75,54,4473.06381972954,4473.08509553081,4462.10475137014
2013-01-02,17:02:00,4471.75,4471.75,4470.75,4471,113,4472.65105578363,4472.89554139165,4462.18525135774
2013-01-02,17:03:00,4471,4471.25,4470.75,4471,60,4472.3208446269,4472.72321944695,4462.26502283867
2013-01-02,17:04:00,4470.75,4471,4470.75,4471,3,4472.05667570152,4472.56656313359,4462.34407240574
2013-01-02,17:05:00,4470.75,4470.75,4470.75,4470.75,3,4471.79534056122,4472.40142103054,4462.42014414867
2013-01-02,17:07:00,4470.75,4471,4470.75,4470.75,5,4471.58627244898,4472.25129184594,4462.49552745954
2013-01-02,17:08:00,4471,4471,4470.75,4470.75,5,4471.41901795918,4472.11481076904,4462.57022856851
2013-01-02,17:09:00,4471,4471,4470.5,4470.75,40,4471.28521436734,4471.99073706276,4462.64425364934
2013-01-02,17:10:00,4470.75,4471,4470.5,4470.75,52,4471.17817149388,4471.87794278433,4462.71760881993
2013-01-02,17:11:00,4470.75,4470.75,4470.75,4470.75,71,4471.0925371951,4471.77540253121,4462.79030014283
2013-01-02,17:12:00,4470.75,4471,4470.75,4471,39,4471.07402975608,4471.70491139201,4462.86459606913
2013-01-02,17:13:00,4470.75,4470.75,4470.75,4470.75,2,4471.00922380486,4471.61810126546,4462.93595719068
2013-01-02,17:14:00,4470.75,4471,4470.75,4471,13,4471.00737904389,4471.56191024133,4463.00893495366
2013-01-02,17:15:00,4471,4471,4471,4471,4,4471.00590323511,4471.51082749212,4463.0812522844
2013-01-02,17:16:00,4471,4471.25,4471,4471,11,4471.00472258809,4471.4643886292,4463.15291515965
2013-01-02,17:17:00,4470.75,4471,4470.75,4471,6,4471.00377807047,4471.42217148109,4463.2239295021
2013-01-02,17:18:00,4470.75,4470.75,4470.75,4470.75,1,4470.95302245638,4471.36106498281,4463.29203873737
2013-01-02,17:19:00,4471,4471,4471,4471,9,4470.9624179651,4471.32824089346,4463.36179404292
2013-01-02,17:20:00,4470.75,4470.75,4470.75,4470.75,8,4470.91993437208,4471.27567353951,4463.42865563529
2013-01-02,17:21:00,4470.5,4470.75,4470.5,4470.75,11,4470.88594749767,4471.22788503592,4463.49491214538
2013-01-02,17:22:00,4470.75,4470.75,4470.5,4470.5,12,4470.80875799813,4471.16171366902,4463.5583066056
2013-01-02,17:23:00,4470.75,4470.75,4470.75,4470.75,3,4470.79700639851,4471.12428515365,4463.62338980374
2013-01-02,17:24:00,4470.75,4470.75,4470.75,4470.75,1,4470.78760511881,4471.09025923059,4463.68788401366
2013-01-02,17:25:00,4470.5,4470.75,4470.5,4470.75,18,4470.78008409504,4471.05932657327,4463.75179456557
2013-01-02,17:26:00,4471,4471,4471,4471,5,4470.82406727604,4471.05393324842,4463.81738918489
2013-01-02,17:27:00,4470.5,4470.75,4470.5,4470.5,32,4470.75925382083,4471.00357568038,4463.87786530086
2013-01-02,17:28:00,4470.75,4470.75,4470.75,4470.75,11,4470.75740305666,4470.9805233458,4463.94005656511
2013-01-02,17:29:00,4471,4471,4470.5,4470.5,16,4470.70592244533,4470.93683940528,4463.99942256904
2013-01-02,17:30:00,4470.5,4470.5,4470,4470,49,4470.56473795627,4470.85167218661,4464.0537264372
2013-01-02,17:31:00,4470,4470,4470,4470,2,4470.45179036501,4470.77424744238,4464.10753886763
2013-01-02,17:32:00,4470.5,4470.5,4470,4470,9,4470.36143229201,4470.70386131125,4464.16086430774
2013-01-02,17:33:00,4470.5,4470.5,4470.5,4470.5,1,4470.38914583361,4470.68532846477,4464.21823205156
2013-01-02,17:34:00,4470.5,4470.5,4470.5,4470.5,6,4470.41131666689,4470.66848042252,4464.27508063028
2013-01-02,17:36:00,4470.5,4470.5,4470.5,4470.5,2,4470.42905333351,4470.65316402047,4464.33141474223
2013-01-02,17:37:00,4470.5,4470.5,4470.5,4470.5,4,4470.44324266681,4470.63924001861,4464.3872390432
2013-01-02,17:38:00,4470.25,4470.25,4470.25,4470.25,2,4470.40459413345,4470.60385456237,4464.44029570344
2013-01-02,17:39:00,4470.75,4470.75,4470.75,4470.75,4,4470.47367530676,4470.61714051125,4464.49739709979
2013-01-02,17:42:00,4470.5,4470.5,4470.5,4470.5,1,4470.47894024541,4470.60649137386,4464.55171929799
2013-01-02,17:44:00,4470.5,4470.5,4470.5,4470.5,1,4470.48315219633,4470.59681033988,4464.60554989257
2013-01-02,17:45:00,4470.5,4470.5,4470.5,4470.5,1,4470.48652175706,4470.58800939989,4464.65889333246
2013-01-02,17:47:00,4470.25,4470.5,4470.25,4470.5,11,4470.48921740565,4470.58000854535,4464.71175402628
2013-01-02,17:49:00,4470.5,4470.5,4470.5,4470.5,10,4470.49137392452,4470.57273504123,4464.76413634279
2013-01-02,17:51:00,4470.25,4470.25,4470.25,4470.25,5,4470.44309913962,4470.54339549203,4464.81378216774
2013-01-02,17:52:00,4470.25,4470.25,4470,4470,26,4470.35447931169,4470.49399590184,4464.86071626577
2013-01-02,17:53:00,4470.25,4470.25,4470,4470,11,4470.28358344935,4470.44908718349,4464.90722562083
2013-01-02,17:54:00,4470.25,4470.25,4470.25,4470.25,1,4470.27686675948,4470.43098834863,4464.95557652019
2013-01-02,17:56:00,4470,4470,4470,4470,5,4470.22149340759,4470.39180758966,4465.00122741141
2013-01-02,17:57:00,4470,4470,4470,4470,5,4470.17719472607,4470.35618871787,4465.04646517239
2013-01-02,17:58:00,4470.25,4470.25,4470.25,4470.25,5,4470.19175578086,4470.34653519807,4465.09355598531
2013-01-02,17:59:00,4470.25,4470.25,4470,4470,3,4470.15340462469,4470.31503199824,4465.13795819359
2013-01-02,18:00:00,4470,4470.25,4470,4470.25,8,4470.17272369975,4470.3091199984,4465.18422101537
2013-01-02,18:01:00,4470,4470.25,4470,4470,5,4470.1381789598,4470.28101818037,4465.22780272564
2013-01-02,18:02:00,4470.5,4470.75,4470.5,4470.5,6,4470.21054316784,4470.30092561851,4465.27551491817
2013-01-02,18:03:00,4470.25,4470.25,4470,4470,10,4470.16843453427,4470.2735687441,4465.31827043927
2013-01-02,18:04:00,4469.75,4470,4469.75,4470,20,4470.13474762742,4470.24869885828,4465.36063903258
2013-01-02,18:05:00,4469.75,4469.75,4469.75,4469.75,1,4470.05779810193,4470.20336259843,4465.40036175627
2013-01-02,18:06:00,4470,4470,4469.75,4469.75,12,4469.99623848155,4470.16214781676,4465.43972499829
2013-01-02,18:07:00,4469.75,4469.75,4469.5,4469.75,5,4469.94699078524,4470.12467983342,4465.47873201188
2013-01-02,18:08:00,4469.75,4470,4469.75,4470,8,4469.95759262819,4470.1133453031,4465.51964846426
2013-01-02,18:09:00,4470.25,4470.25,4470,4470,2,4469.96607410255,4470.10304118464,4465.560194632
2013-01-02,18:10:00,4469.75,4469.75,4469.75,4469.75,11,4469.92285928204,4470.07094653149,4465.59811142267
2013-01-02,18:11:00,4469.75,4469.75,4469.75,4469.75,2,4469.88828742563,4470.04176957408,4465.63568507495
2013-01-02,18:12:00,4469.5,4469.5,4469.25,4469.25,37,4469.76062994051,4469.96979052189,4465.6683938073
2013-01-02,18:13:00,4469.25,4469.25,4469,4469,22,4469.60850395241,4469.88162774718,4465.69854408959
2013-01-02,18:14:00,4469.25,4469.25,4468.75,4468.75,26,4469.43680316193,4469.77875249743,4465.7261590752
2013-01-02,18:15:00,4468.75,4468.75,4468.5,4468.5,14,4469.24944252954,4469.66250227039,4465.75126170801
2013-01-02,18:16:00,4469,4469.25,4469,4469.25,34,4469.24955402363,4469.62500206399,4465.78292449798
2013-01-02,18:17:00,4469.25,4469.25,4469.25,4469.25,19,4469.24964321891,4469.59091096727,4465.81430074687
2013-01-02,18:18:00,4469,4469,4469,4469,3,4469.19971457513,4469.53719178842,4465.84313060436
2013-01-02,18:19:00,4469,4469.5,4469,4469.5,34,4469.2597716601,4469.53381071675,4465.87622444505
2013-01-02,18:20:00,4469.5,4469.5,4469.25,4469.25,5,4469.25781732808,4469.5080097425,4465.90675635052
2013-01-02,18:21:00,4469.25,4469.25,4469.25,4469.25,12,4469.25625386247,4469.48455431136,4465.93701194916
2013-01-02,18:22:00,4469,4469.25,4468.75,4469.25,39,4469.25500308997,4469.46323119215,4465.96699374147
2013-01-02,18:23:00,4469.5,4469.5,4469.25,4469.5,15,4469.30400247198,4469.46657381104,4465.99896664879
2013-01-02,18:24:00,4469.5,4469.5,4469.5,4469.5,4,4469.34320197758,4469.46961255549,4466.03065020853
2013-01-02,18:25:00,4469.5,4470,4469.5,4470,23,4469.47456158207,4469.5178295959,4466.0665719261
2013-01-02,18:26:00,4469.75,4469.75,4469.75,4469.75,8,4469.52964926565,4469.53893599628,4466.09990611681
2013-01-02,18:27:00,4470,4470,4470,4470,1,4469.62371941252,4469.58085090571,4466.13520108408
2013-01-02,18:28:00,4469.5,4469.5,4469.5,4469.5,1,4469.59897553002,4469.57350082337,4466.16565175301
2013-01-02,18:30:00,4469.75,4469.75,4469.5,4469.75,16,4469.62918042401,4469.58954620306,4466.1980892937
2013-01-02,18:31:00,4469.75,4469.75,4469.25,4469.5,16,4469.60334433921,4469.58140563915,4466.22797083856
2013-01-02,18:32:00,4469.75,4469.75,4469.75,4469.75,2,4469.63267547137,4469.59673239922,4466.25984440563
2013-01-02,18:34:00,4469.75,4469.75,4469.75,4469.75,1,4469.6561403771,4469.61066581748,4466.29142952413
2013-01-02,18:35:00,4469.75,4469.75,4469.75,4469.75,1,4469.67491230168,4469.62333256134,4466.32272880445
2013-01-02,18:36:00,4469.75,4469.75,4469.75,4469.75,3,4469.68992984134,4469.63484778304,4466.35374483337
2013-01-02,18:37:00,4469.5,4469.5,4469.25,4469.5,8,4469.65194387307,4469.62258889367,4466.38221773081
2013-01-02,18:38:00,4469.25,4469.25,4469.25,4469.25,1,4469.57155509846,4469.58871717606,4466.40817051153
2013-01-02,18:41:00,4469.25,4469.25,4469.25,4469.25,1,4469.50724407877,4469.55792470551,4466.43388842545
2013-01-02,18:42:00,4469,4469,4468.75,4468.75,2,4469.35579526301,4469.48447700501,4466.45484871119
2013-01-02,18:43:00,4469,4469.25,4469,4469.25,3,4469.33463621041,4469.46316091365,4466.48014419797
2013-01-02,18:44:00,4469.25,4469.25,4468.75,4468.75,5,4469.21770896833,4469.39832810332,4466.50068587944
2013-01-02,18:46:00,4469,4469,4468.75,4468.75,2,4469.12416717466,4469.33938918483,4466.52104166333
2013-01-02,18:47:00,4468.75,4469,4468.75,4469,22,4469.09933373973,4469.30853562257,4466.54347567543
2013-01-02,18:48:00,4468.75,4469,4468.75,4469,11,4469.07946699179,4469.28048692961,4466.56570666479
2013-01-02,18:49:00,4469,4469.25,4469,4469.25,11,4469.11357359343,4469.27771539056,4466.58999891217
2013-01-02,18:51:00,4469.5,4469.5,4469.5,4469.5,1,4469.19085887474,4469.29792308232,4466.61633376364
2013-01-02,18:53:00,4469.75,4469.75,4469.75,4469.75,1,4469.3026870998,4469.33902098393,4466.64469273411
2013-01-02,18:54:00,4469.75,4469.75,4469.75,4469.75,8,4469.39214967984,4469.37638271267,4466.67279506231
2013-01-02,18:55:00,4469.75,4469.75,4469.75,4469.75,4,4469.46371974387,4469.4103479206,4466.70064307079
2013-01-02,18:56:00,4469.75,4469.75,4469.75,4469.75,1,4469.5209757951,4469.44122538237,4466.7282390611
2013-01-02,18:58:00,4469.75,4469.75,4469.5,4469.5,9,4469.51678063608,4469.44656852942,4466.7533228705
2013-01-02,19:00:00,4469.25,4469.75,4469.25,4469.75,12,4469.56342450886,4469.47415320857,4466.78044212054
2013-01-02,19:01:00,4469.25,4469.5,4469.25,4469.5,22,4469.55073960709,4469.47650291688,4466.80505350407
2013-01-02,19:03:00,4469.75,4469.75,4469.5,4469.5,7,4469.54059168567,4469.47863901534,4466.82944216014
2013-01-02,19:04:00,4469.5,4469.75,4469.5,4469.75,8,4469.58247334854,4469.50330819577,4466.85587254783
2013-01-02,19:06:00,4469.75,4469.75,4469.75,4469.75,1,4469.61597867883,4469.52573472343,4466.8820637465
2013-01-02,19:07:00,4469.75,4469.75,4469.75,4469.75,1,4469.64278294306,4469.54612247584,4466.90801792073
2013-01-02,19:08:00,4469.5,4469.5,4468.5,4468.5,48,4469.41422635445,4469.45102043258,4466.92242499838
2013-01-02,19:09:00,4468.5,4468.75,4468.5,4468.5,15,4469.23138108356,4469.36456402962,4466.93670169522
2013-01-02,19:10:00,4468.75,4468.75,4468.5,4468.5,15,4469.08510486685,4469.28596729965,4466.95084919119
2013-01-02,19:11:00,4468.5,4468.75,4468,4468.25,11,4468.91808389348,4469.19178845423,4466.96260621209
2013-01-02,19:12:00,4468.5,4468.75,4468.5,4468.5,14,4468.83446711478,4469.12889859475,4466.97651927804
2013-01-02,19:13:00,4468.75,4468.75,4468.75,4468.75,5,4468.81757369183,4469.09445326796,4466.99256887734
2013-01-02,19:14:00,4468.5,4468.75,4468.5,4468.75,23,4468.80405895346,4469.06313933451,4467.00847323139
2013-01-02,19:15:00,4469,4469,4469,4469,11,4468.84324716277,4469.05739939501,4467.02649609807
2013-01-02,19:16:00,4468.75,4468.75,4468.75,4468.75,4,4468.82459773022,4469.02945399546,4467.04209341845
2013-01-02,19:17:00,4468.75,4468.75,4468.75,4468.75,4,4468.80967818417,4469.00404908678,4467.05754958661
2013-01-02,19:18:00,4468.75,4468.75,4468.75,4468.75,1,4468.79774254734,4468.98095371526,4467.07286587995
2013-01-02,19:19:00,4468.75,4469,4468.75,4469,10,4468.83819403787,4468.98268519569,4467.09030600773
2013-01-02,19:21:00,4468.75,4469,4468.75,4469,9,4468.8705552303,4468.98425926881,4467.1075883063
2013-01-02,19:22:00,4469,4469.25,4469,4469.25,6,4468.94644418424,4469.0084175171,4467.12697664742
2013-01-02,19:23:00,4469.25,4469.25,4469,4469.25,8,4469.00715534739,4469.030379561,4467.14618952844
2013-01-02,19:24:00,4469,4469,4469,4469,2,4469.00572427791,4469.02761778273,4467.16296609379
2013-01-02,19:25:00,4468.75,4468.75,4468.75,4468.75,21,4468.95457942233,4469.00237980248,4467.17732839159
2013-01-02,19:26:00,4468.75,4468.75,4468.75,4468.75,2,4468.91366353786,4468.97943618407,4467.19156071383
2013-01-02,19:27:00,4468.75,4468.75,4468.75,4468.75,2,4468.88093083029,4468.95857834915,4467.20566423679
2013-01-02,19:28:00,4468.75,4468.75,4468.75,4468.75,3,4468.85474466423,4468.93961668105,4467.21964012605
2013-01-02,19:29:00,4469,4469,4468.75,4468.75,10,4468.83379573139,4468.92237880095,4467.23348953667
2013-01-02,19:30:00,4468.75,4468.75,4468.75,4468.75,1,4468.81703658511,4468.90670800087,4467.24721361326
2013-01-02,19:31:00,4469,4469,4469,4469,11,4468.85362926809,4468.9151890917,4467.2630759335
2013-01-02,19:32:00,4469,4469.25,4469,4469.25,13,4468.93290341447,4468.945626447,4467.28105714678
2013-01-02,19:33:00,4469.25,4469.25,4469,4469.25,7,4468.99632273158,4468.97329677,4467.29887563413
2013-01-02,19:34:00,4469,4469,4469,4469,3,4468.99705818526,4468.97572433636,4467.31427042478
2013-01-02,19:35:00,4469,4469,4469,4469,3,4468.99764654821,4468.97793121487,4467.32952589604
2013-01-02,19:36:00,4469,4469,4469,4469,1,4468.99811723857,4468.97993746807,4467.34464330875
2013-01-02,19:37:00,4468.75,4468.75,4468.75,4468.75,1,4468.94849379085,4468.95903406188,4467.35736146885
2013-01-02,19:38:00,4468.75,4468.75,4468.75,4468.75,1,4468.90879503268,4468.94003096534,4467.36996453248
2013-01-02,19:40:00,4469,4469,4468.75,4469,14,4468.92703602615,4468.94548269577,4467.38471598468
2013-01-02,19:42:00,4468.75,4468.75,4468.25,4468.25,3,4468.79162882092,4468.88225699615,4467.39254660925
2013-01-02,19:43:00,4468.25,4468.25,4468.25,4468.25,18,4468.68330305673,4468.82477908741,4467.40030636844
2013-01-02,19:44:00,4468,4468,4468,4468,2,4468.54664244539,4468.74979917037,4467.40573346013
2013-01-02,19:45:00,4468,4468,4468,4468,4,4468.43731395631,4468.68163560943,4467.41111143787
2013-01-02,19:46:00,4468,4468.25,4468,4468.25,3,4468.39985116505,4468.64239600857,4467.41870318956
2013-01-02,19:47:00,4468.25,4468.25,4468.25,4468.25,7,4468.36988093204,4468.60672364416,4467.42622623762
2013-01-02,19:48:00,4468.25,4468.25,4468.25,4468.25,1,4468.34590474563,4468.57429422196,4467.43368120379
2013-01-02,19:49:00,4468.25,4468.25,4468.25,4468.25,37,4468.3267237965,4468.54481292905,4467.44106870421
2013-01-02,19:50:00,4468.25,4468.25,4468.25,4468.25,6,4468.3113790372,4468.51801175369,4467.44838934942
2013-01-02,19:51:00,4468.5,4468.5,4468.5,4468.5,25,4468.34910322976,4468.51637432153,4467.45790618789
2013-01-02,19:52:00,4468.5,4468.5,4468.5,4468.5,10,4468.37928258381,4468.51488574685,4467.46733690112
2013-01-02,19:54:00,4468.75,4468.75,4468.75,4468.75,3,4468.45342606705,4468.53625976986,4467.47894471197
2013-01-02,19:55:00,4469,4469,4468.75,4469,28,4468.56274085364,4468.5784179726,4467.4927099182
2013-01-02,19:56:00,4469,4469,4469,4469,1,4468.65019268291,4468.61674361145,4467.50635055242
2013-01-02,19:57:00,4469.25,4469.25,4469.25,4469.25,20,4468.77015414633,4468.67431237405,4467.52213018543
2013-01-02,19:58:00,4469.25,4469.25,4469.25,4469.25,1,4468.86612331706,4468.72664761277,4467.53776701633
2013-01-02,19:59:00,4469.5,4469.5,4469.5,4469.5,2,4468.99289865365,4468.79695237525,4467.55552478089
2013-01-02,20:00:00,4469.5,4469.75,4469.5,4469.75,29,4469.14431892292,4468.88359306841,4467.57538428514
2013-01-02,20:01:00,4470,4470,4470,4470,15,4469.31545513834,4468.98508460764,4467.5973265088
2013-01-02,20:02:00,4470,4470,4470,4470,2,4469.45236411067,4469.07734964331,4467.6190701603
2013-01-02,20:03:00,4470,4470,4470,4470,1,4469.56189128854,4469.16122694846,4467.64061703668
2013-01-02,20:04:00,4470,4470,4470,4470,1,4469.64951303083,4469.23747904406,4467.6619689187
2013-01-02,20:05:00,4470,4470.25,4470,4470.25,7,4469.76961042466,4469.32952640369,4467.68539001446
2013-01-02,20:08:00,4470,4470.5,4469.75,4469.75,22,4469.76568833973,4469.36775127608,4467.70407426772
2013-01-02,20:12:00,4469.5,4469.5,4469.5,4469.5,1,4469.71255067179,4469.37977388735,4467.72032698928
2013-01-02,20:13:00,4469.75,4469.75,4469.75,4469.75,15,4469.72004053743,4469.41343080668,4467.73869507083
2013-01-02,20:14:00,4470,4470,4469.75,4469.75,34,4469.72603242994,4469.44402800607,4467.75689692539
2013-01-02,20:17:00,4470.25,4470.5,4470.25,4470.25,31,4469.83082594395,4469.51729818734,4467.77945894417
2013-01-02,20:18:00,4470,4470.25,4470,4470.25,14,4469.91466075516,4469.58390744303,4467.80181678178
2013-01-02,20:19:00,4470.5,4470.5,4470.25,4470.25,23,4469.98172860413,4469.64446131185,4467.82397228602
2013-01-02,20:21:00,4470.25,4470.25,4470.25,4470.25,3,4470.03538288331,4469.6995102835,4467.84592728795
2013-01-02,20:23:00,4470,4470.25,4470,4470.25,4,4470.07830630664,4469.74955480318,4467.86768360209
2013-01-02,20:28:00,4470.25,4470.5,4470.25,4470.5,15,4470.16264504532,4469.8177770938,4467.89150546994
2013-01-02,20:29:00,4470.5,4470.5,4470.5,4470.5,22,4470.23011603625,4469.879797358,4467.91511175528
2013-01-02,20:30:00,4470.5,4470.5,4470.5,4470.5,1,4470.284092829,4469.93617941636,4467.93850440908
2013-01-02,20:31:00,4470.5,4470.5,4470.5,4470.5,2,4470.3272742632,4469.98743583306,4467.96168536466
2013-01-02,20:32:00,4470.5,4471.25,4470.5,4471.25,45,4470.51181941056,4470.10221439369,4467.99144386815
2013-01-02,20:33:00,4471.25,4471.5,4471.25,4471.5,15,4470.70945552845,4470.22928581244,4468.02319550735
2013-01-02,20:34:00,4471.25,4471.25,4471,4471,33,4470.76756442276,4470.29935073858,4468.05013491452
2013-01-02,20:35:00,4470.75,4470.75,4470.5,4470.75,9,4470.76405153821,4470.34031885326,4468.07456808271
2013-01-02,20:36:00,4470.5,4470.75,4470.5,4470.75,18,4470.76124123057,4470.37756259387,4468.09878013627
2013-01-02,20:37:00,4470.75,4470.75,4470.75,4470.75,1,4470.75899298445,4470.41142053988,4468.12277307621
2013-01-02,20:38:00,4470.75,4470.75,4470.75,4470.75,2,4470.75719438756,4470.4422004908,4468.14654888547
2013-01-02,20:40:00,4470.75,4470.75,4470.75,4470.75,1,4470.75575551005,4470.47018226437,4468.17010952904
2013-01-02,20:42:00,4470.5,4470.75,4469.75,4470,87,4470.60460440804,4470.42743842215,4468.1866696238
2013-01-02,20:43:00,4470,4470,4469.5,4469.5,58,4470.38368352643,4470.34312583832,4468.19855496658
2013-01-02,20:44:00,4469.75,4469.75,4469.25,4469.5,40,4470.20694682115,4470.26647803484,4468.21033274968
2013-01-02,20:45:00,4469.5,4469.5,4469,4469.25,86,4470.01555745692,4470.17407094076,4468.21974150308
2013-01-02,20:46:00,4469.5,4469.5,4469.25,4469.25,8,4469.86244596553,4470.0900644916,4468.22906510939
2013-01-02,20:48:00,4469.5,4469.75,4469.5,4469.75,23,4469.83995677243,4470.05914953782,4468.24282922604
2013-01-02,20:50:00,4469.75,4469.75,4469.5,4469.5,3,4469.77196541794,4470.00831776165,4468.25420633712
2013-01-02,20:51:00,4469.5,4469.5,4469.25,4469.25,26,4469.66757233435,4469.93937978332,4468.26321804448
2013-01-02,20:52:00,4469,4469,4468.5,4468.5,26,4469.43405786748,4469.80852707575,4468.2653608676
2013-01-02,20:53:00,4468.25,4468.5,4468,4468.25,49,4469.19724629399,4469.66684279613,4468.26522185523
2013-01-02,20:54:00,4468.5,4468.5,4468.25,4468.25,12,4469.00779703519,4469.53803890558,4468.26508410088
2013-01-02,20:55:00,4468.25,4468.25,4468,4468,10,4468.80623762815,4469.39821718689,4468.26268514974
2013-01-02,20:56:00,4468,4468,4468,4468,2,4468.64499010252,4469.27110653353,4468.26030790857
2013-01-02,20:57:00,4468,4468.25,4468,4468.25,10,4468.56599208202,4469.17827866685,4468.26021462433
2013-01-02,20:59:00,4468.25,4468.5,4468,4468,11,4468.45279366562,4469.07116242441,4468.25785974085
2013-01-02,21:00:00,4468.25,4468.25,4468.25,4468.25,5,4468.41223493249,4468.99651129492,4468.25778861197
2013-01-02,21:01:00,4468,4468.25,4468,4468.25,4,4468.37978794599,4468.92864663174,4468.2577181268
2013-01-02,21:02:00,4468,4468.5,4468,4468.5,14,4468.4038303568,4468.88967875613,4468.25991072294
2013-01-02,21:03:00,4468.25,4468.25,4468,4468.25,13,4468.37306428544,4468.83152614193,4468.25982103313
2013-01-02,21:04:00,4468.25,4468.25,4468.25,4468.25,12,4468.34845142835,4468.77866012903,4468.25973215501
2013-01-02,21:06:00,4468.5,4468.5,4468.25,4468.25,5,4468.32876114268,4468.7306001173,4468.2596440812
2013-01-02,21:07:00,4468.25,4468.25,4468.25,4468.25,1,4468.31300891414,4468.68690919755,4468.25955680445
2013-01-02,21:08:00,4468.5,4468.5,4468.5,4468.5,2,4468.35040713131,4468.66991745231,4468.26173276097
2013-01-02,21:09:00,4468.5,4468.5,4468.5,4468.5,12,4468.38032570505,4468.65447041119,4468.26388902558
2013-01-02,21:10:00,4468.25,4468.25,4468.25,4468.25,5,4468.35426056404,4468.61770037381,4468.26376333304
2013-01-02,21:11:00,4468,4468,4468,4468,1,4468.28340845123,4468.56154579438,4468.26137633455
2013-01-02,21:12:00,4468,4468.25,4467.75,4468,20,4468.22672676099,4468.5104961767,4468.25901093786
2013-01-02,21:14:00,4468,4468,4468,4468,1,4468.18138140879,4468.46408743337,4468.25666694747
2013-01-02,21:18:00,4468.25,4468.25,4468.25,4468.25,2,4468.19510512703,4468.44462493943,4468.2566066131
2013-01-02,21:19:00,4468.25,4468.25,4468.25,4468.25,4,4468.20608410163,4468.42693176311,4468.25654682475
2013-01-02,21:21:00,4468.5,4468.5,4468.25,4468.25,8,4468.2148672813,4468.41084705738,4468.25648757747
2013-01-02,21:22:00,4468,4468,4468,4468,5,4468.17189382504,4468.37349732489,4468.25416642292
2013-01-02,21:23:00,4468,4468,4468,4468,5,4468.13751506003,4468.33954302262,4468.2518662743
2013-01-02,21:26:00,4467.75,4467.75,4467.75,4467.75,6,4468.06001204803,4468.28594820239,4468.24732449806
2013-01-02,21:27:00,4468.25,4468.25,4467.5,4467.5,26,4467.94800963842,4468.2144983658,4468.24056138043
2013-01-02,21:28:00,4467.5,4467.5,4467,4467.25,21,4467.80840771074,4468.12681669619,4468.23159702405
2013-01-02,21:29:00,4467.25,4467.25,4467.25,4467.25,6,4467.69672616859,4468.04710608744,4468.22271379306
2013-01-02,21:30:00,4467,4467.25,4467,4467.25,5,4467.60738093487,4467.97464189767,4468.2139109533
2013-01-02,21:31:00,4467.25,4467.5,4467.25,4467.5,7,4467.5859047479,4467.93149263425,4468.20745022069
2013-01-02,21:32:00,4467.5,4467.5,4467.25,4467.25,2,4467.51872379832,4467.86953875841,4468.19878551281
2013-01-02,21:34:00,4467.5,4467.5,4467.5,4467.5,4,4467.51497903865,4467.83594432582,4468.19246166202
2013-01-02,21:36:00,4467.5,4467.5,4467.5,4467.5,1,4467.51198323092,4467.80540393257,4468.18619504064
2013-01-02,21:38:00,4467.5,4467.5,4467.5,4467.5,1,4467.50958658474,4467.7776399387,4468.17998513078
2013-01-02,21:39:00,4467.5,4467.75,4467.5,4467.75,6,4467.55766926779,4467.775127217,4468.17609386262
2013-01-02,21:41:00,4467.5,4467.5,4467.5,4467.5,1,4467.54613541423,4467.75011565182,4468.16997536613
2013-01-02,21:42:00,4467.5,4467.5,4467.5,4467.5,1,4467.53690833139,4467.72737786529,4468.16391224065
2013-01-02,21:44:00,4467.5,4467.5,4467.5,4467.5,2,4467.52952666511,4467.70670715026,4468.15790398507
2013-01-02,21:45:00,4467.75,4468,4467.5,4468,9,4467.62362133209,4467.7333701366,4468.15647498974
2013-01-02,21:50:00,4467.5,4467.5,4467.5,4467.5,8,4467.59889706567,4467.71215466964,4468.1505340396
2013-01-02,21:51:00,4467.25,4467.25,4467.25,4467.25,2,4467.52911765254,4467.67014060876,4468.14238441028
2013-01-02,21:52:00,4467.5,4467.5,4467.5,4467.5,1,4467.52329412203,4467.65467328069,4468.13657097671
2013-01-02,21:54:00,4467.5,4467.5,4467.5,4467.5,2,4467.51863529762,4467.64061207336,4468.13081015339
2013-01-02,21:55:00,4467.5,4467.5,4467.25,4467.5,20,4467.5149082381,4467.6278291576,4468.12510146422
